gold_sent,ocr_sent,CER
"An instant, and all will be      well.”     “Think you I have done this for you?” cried Auriol, snatching the potion; “no—no.”     And, supporting himself against the furnace, he placed the phial to his lips, and eagerly      drained its contents.","The lights within the lamp had expired; but the bright moonlight, astreaming throngh tho window, fell upon the rigid features of tha unfortunato alchemist, and on the cabalistic characters of the open volume besido him.",0.7732793522267206
"The old man seemed paralysed by the action, but kept his eye fixed upon the youth till he had      drained the elixir to the last drop.","Aoiding the footpath near the river, they movel stealthily along toe farther sile of the road, wrhere thue opcn groun offerei them au easy reans of flight, in case such a course should bo found expedient.",1.1185185185185185
"He then uttered a piercing cry, threw up his arms, and      fell heavily backwards.","LrE one night, in the spring of 1880, two men issued .from a low, obsenrely-situated public-house, near Iiillbank, and ahaped their course apparently in the direction of Vauxhall-bridge.",1.6867469879518073
Dead—dead!,"fixed them, with a stony glare, on the young man; while the dead alchemist shook his hand menacingly at him.",10.1
"Flashes of light passed before Auriol’s eyes, and strange noises smote his ears.","Whle listening to this clamour, Auriol gazed at the popnlous and picturesgue city stretched out before him, and bathed in the moonlight.",1.25
"For a moment      he was bewildered as with wine, and laughed and sang discordantly like a madman.","A dread ides was suggested by the e There is one peril to be avoided,'' he thoght;`` oE] rn l-what is itt Phaw1 I iIl think no more of it.]",1.0612244897959184
Every object      reeled and danced around him.,All traces of the wound were gone; nor did he experience the slightest pain in any other part of his body.,1.6595744680851063
"The glass vessels and jars clashed their brittle sides together,      yet remained uninjured; the furnace breathed forth flames and mephitic vapours; the spiral worm      of the alembic became red hot, and seemed filled with molten lead; the pipe of the bolt-head      ran blood; the sphere of the earth rolled along the floor, and rebounded from the wall as if      impelled by a giant hand; the skeletons grinned and gibbered; so did the death’s-head on the      table; so did the skulls against the chimney; the monstrous sea-fish belched forth fire and      smoke; the bald, decapitated head opened its eyes, and fixed them, with a stony glare, on the      young man; while the dead alchemist shook his hand menacingly at him.","With this, he left the labortory, and hastily desoending] the stim, at the foot of whish he femnd Flaprgen, psed asi tfe rst-iis.",0.8589041095890411
"Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.","Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.",0.0
"On      recovering, all was still.","On recovrering, all wns till.",0.23529411764705882
"The lights within the lamp had expired; but the bright moonlight,      streaming through the window, fell upon the rigid features of the unfortunate alchemist, and on      the cabalistic characters of the open volume beside him.","A hundred years henese,'' he thonght, `` and scarcely one soul of the thousands within those houses will he living, save myself.",0.7236842105263158
"Eager to test the effect of the elixir, Auriol put his hand to his side.","Eager to test the effect of the elixir, Auriol put his hand to his side.",0.0
All traces of the      wound were gone; nor did he experience the slightest pain in any other part of his body.,"As he did so, joyous peals burst from surrounding churehes, announcing the arrival of the new year.",0.7297297297297297
"On the      contrary, he seemed endowed with preternatural strength.","On tho eontrary, he seemed endowed with preternatural strength.",0.10294117647058823
"His breast dilated with rapture, and      he longed to expand his joy in active motion.","His breast dilated with rapture, and he longed to expand his joy in actire motion.",0.06896551724137931
"Striding over the body of his aged relative, he threw open the window.","The two men, however, tlought nothing of these things, and saw nothing of them; but, on arriing within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried pit, where they came to a momentary hualt.",3.9
"As he did so, joyous      peals burst from surrounding churches, announcing the arrival of the new year.","The quaint, Dutch-looking structures on the opposite bank, the line of coal-barges and lighters oored to the strand, the great timber-yards and coal-yards, the brewhouses, gasworks, and waterworks, could only bo imperfectly discerned; but the moonlight fell clear upon th ancient towers of Lambeth Palace, and on the neighbouring chrh.",2.576923076923077
"While listening to this clamour, Auriol gazed at the populous and picturesque city stretched      out before him, and bathed in the moonlight.","IIaggard fcatures, stamped deeply with the characterse of crime and , debauehery; fierce, restless eyes; beards of several days' growth; wild, unkempt hesds of hair, formod their chief personal charaeteristics; whilo sordid and ragged clothes; shoes without soles; and old hats withiont crown, -.nstitated the sum of their apparel, ARIOL.",1.852112676056338
"“A hundred years hence,” he thought, “and scarcely one soul of the thousands within those      houses will be living, save myself.","Aoiding the footpath near the river, they movel stealthily along toe farther sile of the road, wrhere thue opcn groun offerei them au easy reans of flight, in case such a course should bo found expedient.",1.1
"A hundred years after that, and their children’s children      will be gone to the grave.","One of them was tall and gaunt, with large hands and foet; but despite his meagreness, he eridently possessed great strength: the other was considerably shorter, but broad-shouldered, bow-legged, long-armed, and altogether n most formidable ruffian.",2.168539325842697
But I shall live on—shall live through all changes—all customs—all      time.,But I shall live onshall lie throngh all changes-all customs-all time.,0.12987012987012986
"What revelations I shall then have to make, if I should dare to disclose them!”     As he ruminated thus, the skeleton hanging near him was swayed by the wind, and its bony      fingers came in contact with his cheek.","What rorelations I shall then hae to make, if I shonld dare to disclose them l'' As he ruminated thns, the skeleton hanging near him] was swayed by the wind, and its bony fingers cme in contact with his cheek.",0.07834101382488479
A dread idea was suggested by the occurrence.,"A dread ides was suggested by the e There is one peril to be avoided,'' he thoght;`` oE] rn l-what is itt Phaw1 I iIl think no more of it.]",2.2222222222222223
"“There is one peril to be avoided,” he thought; ”ONE PERIL!—what is it?","ss The coe'as sure to come f'  Why, you can't expect me to answer for anothoer as I can for myself, Sandman,'' replied the other; ' but if his own word's to be taken for it, he's sartin to be there.",2.2253521126760565
Pshaw!,"25] across the stream, and reealed the great, stern, fortresslIike pile of the Penitentiary-perhaps the most dismallooking structure in tho whole metropolis.",25.333333333333332
I will think      no more of it.,"So fur as it could he disccrnol by the glimpses of the moon, which ecasionally shone forth from a raek of heay clonds, the apearancee of these personages was not mnucl in their faour.",4.84375
It may never arise.,It may never arise.,0.0
I will be gone.,I will be gone.,0.0
"This place fevers me.”     With this, he left the laboratory, and hastily descending the stairs, at the foot of which he      found Flapdragon, passed out of the house.","With this, he left the labortory, and hastily desoending] the stim, at the foot of whish he femnd Flaprgen, psed asi tfe rst-iis.",0.35119047619047616
"Chapter 1     The Ruined House in the Vauxhall Road     Late one night, in the spring of 1830, two men issued from a low, obscurely situated      public-house, near Millbank, and shaped their course apparently in the direction of Vauxhall      Bridge.","LrE one night, in the spring of 1880, two men issued .from a low, obsenrely-situated public-house, near Iiillbank, and ahaped their course apparently in the direction of Vauxhall-bridge.",0.3147410358565737
"Avoiding the footpath near the river, they moved stealthily along the farther side of      the road, where the open ground offered them an easy means of flight, in case such a course      should be found expedient.","A few sounds arose from the banks of the river, and there was no and then a plash in the water, or a distant cry, betokening some passing craft; but generally all was profonndly still.",0.7336448598130841
"So far as it could be discerned by the glimpses of the moon, which      occasionally shone forth from a rack of heavy clouds, the appearance of these personages was      not much in their favour.","The two men, however, tlought nothing of these things, and saw nothing of them; but, on arriing within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried pit, where they came to a momentary hualt.",1.2512820512820513
"Haggard features, stamped deeply with the characters of crime and      debauchery; fierce, restless eyes; beards of several days’ growth; wild, unkempt heads of hair,      formed their chief personal characteristics; while sordid and ragged clothes, shoes without      soles, and old hats without crowns, constituted the sum of their apparel.","With tlis they emerged from tle pit, crossed the lower part of thoe field, and entered a narrow thoroughfare, skirted by a few detached houses, wlich brought them iuto tho Vauxhall-bridge-road.",0.7309941520467836
"One of them was tall and gaunt, with large hands and feet; but despite his meagreness, he      evidently possessed great strength: the other was considerably shorter, but broad-shouldered,      bow-legged, long-armed, and altogether a most formidable ruffian.","The range of lbitations in qucstion, more than a dozen in numbcr, wero, in all probability, what is ulgarly called `in Chancery,'' and shared the fate of most property similnrly circumstanced.",0.7567567567567568
"This fellow had high      cheek-bones, a long aquiline nose, and a coarse mouth and chin, in which the animal greatly      predominated.","ss The coe'as sure to come f'  Why, you can't expect me to answer for anothoer as I can for myself, Sandman,'' replied the other; ' but if his own word's to be taken for it, he's sartin to be there.",1.0514705882352942
"He had a stubby red beard, with sandy hair, white brows and eyelashes.","By-nndby, two watclmen were seen adancing from Belvoir-terrace, and, as the guardians of the niglt drew near, the ruflians crept into nn nlley to let tlc pass.",1.7285714285714286
"The      countenance of the other was dark and repulsive, and covered with blotches, the result of      habitual intemperance.","25] across the stream, and reealed the great, stern, fortresslIike pile of the Penitentiary-perhaps the most dismallooking structure in tho whole metropolis.",0.9126984126984127
His eyes had a leering and malignant look.,"Ive heerd say that this crib is haanted, and though I don't fesr no liin' man, a ghost's a different sort of customer.''",2.2142857142857144
"A handkerchief spotted with      blood, and tied across his brow, contrasted strongly with his matted black hair, and increased      his natural appearance of ferocity.","As soon as the coast was clcar, they ventured forth, and quickening their pnce, cnme to a row of deserted and dilapidated houscs.",0.7440476190476191
"The shorter ruffian carried a mallet upon his shoulder, and      his companion concealed something beneath the breast of his coat, which afterwards proved to be      a dark lantern.","These neglected dwellings served as receptacles for old iron, blocks of stone and wood, and other ponderous matters.",0.7016574585635359
"Not a word passed between them; but keeping a vigilant look-out, they trudged on with quick,      shambling steps.","Tho bare walls were lone left standing, and these were in a very tumble-down  TIIE RODED ROUSE I TRE YAUXHAILL-OAD.",0.8245614035087719
"A few sounds arose from the banks of the river, and there was now and then a      plash in the water, or a distant cry, betokening some passing craft; but generally all was      profoundly still.","The aspect of the whole place was so dismal and suspicious, that it was generally aoided by passengers after nightfiall.",0.717948717948718
"The quaint, Dutch-looking structures on the opposite bank, the line of      coal-barges and lighters moored to the strand, the great timber-yards and coal-yards, the      brewhouses, gasworks, and waterworks, could only be imperfectly discerned; but the moonlight      fell clear upon the ancient towers of Lambeth Palace, and on the neighbouring church.","I heerd him say, as plainly as 'm a-speakin' to yo,- ITll be here to-morrow night-at the same honr---' ""  And that wos one o'clock ?''",0.7994350282485876
"The same      glimmer also ran like a silver belt across the stream, and revealed the great, stern,      fortress-like pile of the Penitentiary—perhaps the most dismal-looking structure in the whole      metropolis.","Here thcy kept on the side of the street most in shadow, and crosscd ocr whcneer they came to a lamp.",0.7395348837209302
The world of habitations beyond this melancholy prison was buried in darkness.,The world of habitations beyond this melancholy prison were buried in larkness.,0.05128205128205128
"The      two men, however, thought nothing of these things, and saw nothing of them; but, on arriving      within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted      the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried      pit, where they came to a momentary halt.","To hisself, I s'pose,'' answered the Tinker;  for, as l told yon afore, I conld see no one vith him.''",0.8063583815028902
"“You ain’t a-been a-gammonin’ me in this matter, Tinker?” observed the shorter individual.","You ain't a-been a-gammonin' me in this matter, Tinker 2' observed the shorter individual.",0.06666666666666667
"“The cove’s sure to come?”     “Why, you can’t expect me to answer for another as I can for myself, Sandman,” replied the      other; “but if his own word’s to be taken for it, he’s sartin to be there.","Looking round, he beheld hnge mill-stones, enormous water-wheels, boilers of steam-engines, iron vatse, eylinders, cranes, iron pumps of the strangest fashion, a gigantie pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old birdcsges, old plates of iron, old pnlleys, ropes, and rusty chains, hnddled and heaped together in the most fantsstie disorder.",1.5174129353233832
"I heerd him say, as      plainly as I’m a speakin’ to you—‘I’ll be here to-morrow night—at the same hour——’”     “And that wos one o’clock?” said the Sandman.","A means of crossing from one side of the bnilding to tha other, without descending into the vault beneath, was afforded by s couple of plsnks; though as the wall on the farther side was some feet higher than that near at hand, and tho planks were considerably bent, the passage appeared hazardous.",1.3734177215189873
"“Thereabouts,” replied the other.","The range of lbitations in qucstion, more than a dozen in numbcr, wero, in all probability, what is ulgarly called `in Chancery,'' and shared the fate of most property similnrly circumstanced.",5.0
“And who did he say that to?” demanded the Sandman.,"Glancing round for a moment, tha Tinker leaped inta the cellar, and, unmasking his lantern, showed a sort of hiding-place, between a bulk of timber and a boilor, to which he invited his companion.",3.156862745098039
"“To hisself, I s’pose,” answered the Tinker; “for, as I told you afore, I could see no one      vith him.”     “Do you think he’s one of our perfession?” inquired the Sandman.","Tle extraordinary and incongruous assemblage of objects which met the gaze of tho Sandman, coupled with the deserted appearanco of the plsce, produced an effeet upon his hardy but superstitious nature.",0.92
“Bless you!,"By-nndby, two watclmen were seen adancing from Belvoir-terrace, and, as the guardians of the niglt drew near, the ruflians crept into nn nlley to let tlc pass.",13.727272727272727
"no—that he ain’t,” returned the Tinker.","Bkulking along the blank and dresry walls, the Tinker, who was now a little in advance, stopped hefore a door, and pushing it open, entered the dwelling.",3.2564102564102564
"“He’s a reg’lar slap-up svell.”     “That’s no reason at all,” said the Sandman.","These neglected dwellings served as receptacles for old iron, blocks of stone and wood, and other ponderous matters.",1.0375
“Many a first-rate svell practises in our line.,"As soon as the coast was clcar, they ventured forth, and quickening their pnce, cnme to a row of deserted and dilapidated houscs.",2.1702127659574466
"But he can’t be in his right mind to come to such a ken as that, and go on as you      mentions.”     “As to that I can’t say,” replied the Tinker; “and it don’t much matter, as far as ve’re      consarned.”     “Devil a bit,” rejoined the Sandman, “except—you’re sure it worn’t a sperrit, Tinker.","Thoe Tinker replied in tle affirmatie; and tho other had just become lost to consciousness, when he received a nudge in the sid, and his companion whispered--t He's here I''  TIE RDD OUBE  TRE YAUXHALL-ROAD.",0.7508417508417509
"I’ve      heerd say that this crib is haanted, and though I don’t fear no livin’ man, a ghost’s a      different sort of customer.”     “Vell, you’ll find our svell raal flesh and blood, you may depend upon it,” replied the      Tinker.","Seen by the transient light of the moon, the various objects above enumerated produced a strange effect upon the beholler's imagination.",0.7457627118644068
"“So come along, and don’t let’s be frightenin’ ourselves vith ould vimen’s tales.”     With this they emerged from the pit, crossed the lower part of the field, and entered a      narrow thoroughfare, skirted by a few detached houses, which brought them into the Vauxhall      Bridge Road.","Tho ragged brickwork, overgrown with weeds, took with him the sema blance of a human face, and seemoed to keep a wary eye on what was going forward below.",0.7335640138408305
"Here they kept on the side of the street most in shadow, and crossed over whenever they came      to a lamp.","Here thcy kept on the side of the street most in shadow, and crosscd ocr whcneer they came to a lamp.",0.10185185185185185
"By-and-by, two watchmen were seen advancing from Belvoir Terrace, and, as the      guardians of the night drew near, the ruffians crept into an alley to let them pass.","midst of the chaotic mass frowned the bearded and colossal head of Neptune, whieh had onee deeorated the forepart of a man-of-war.",0.7305389221556886
"As soon as      the coast was clear, they ventured forth, and quickening their pace, came to a row of deserted      and dilapidated houses.","Ihe ale I drank at the  ITo Fighting Cocks' has made me feel drawsy, Tinker,'' he remarked, stretching himsolf on the bulk;  Il1 just take a snooze.",0.7985611510791367
This was their destination.,Tis was their destination.,0.037037037037037035
"The range of habitations in question, more than a dozen in number, were, in all probability,      what is vulgarly called “in Chancery,” and shared the fate of most property similarly      circumstanced.","A means of crossing from one side of the bnilding to tha other, without descending into the vault beneath, was afforded by s couple of plsnks; though as the wall on the farther side was some feet higher than that near at hand, and tho planks were considerably bent, the passage appeared hazardous.",1.0541871921182266
"They were in a sad ruinous state—unroofed, without windows and floors.","Thoe Tinker replied in tle affirmatie; and tho other had just become lost to consciousness, when he received a nudge in the sid, and his companion whispered--t He's here I''  TIE RDD OUBE  TRE YAUXHALL-ROAD.",2.357142857142857
"The bare      walls were alone left standing, and these were in a very tumble-down condition.","Glancing round for a moment, tha Tinker leaped inta the cellar, and, unmasking his lantern, showed a sort of hiding-place, between a bulk of timber and a boilor, to which he invited his companion.",1.5806451612903225
"These neglected      dwellings served as receptacles for old iron, blocks of stone and wood, and other ponderous      matters.","He was tall, slight, and well-proportioned; and the general cnt of his attire, the tightly-bnttoned, single-breasted coat, together with the moustache upon his lip, gave hima military sir.",1.0793650793650793
"The aspect of the whole place was so dismal and suspicious, that it was generally      avoided by passengers after nightfall.","Tho ragged brickwork, overgrown with weeds, took with him the sema blance of a human face, and seemoed to keep a wary eye on what was going forward below.",0.928
"Skulking along the blank and dreary walls, the Tinker, who was now a little in advance,      stopped before a door, and pushing it open, entered the dwelling.","His hat was off, and his features, exposed to the full radiance of the moon, looked denthly pale, and though handsome, had a strange sinister expression.",0.7784810126582279
His companion followed      him.,"Let's hear wot] he's a-sayin',''  Why havre you brought me here1'' cried the yong man, in a oice so hollow that it thrilled his anditors.",3.65625
"The extraordinary and incongruous assemblage of objects which met the gaze of the Sandman,      coupled with the deserted appearance of the place, produced an effect upon his hardy but      superstitious nature.","Ihe ale I drank at the  ITo Fighting Cocks' has made me feel drawsy, Tinker,'' he remarked, stretching himsolf on the bulk;  Il1 just take a snooze.",0.7298578199052133
"Looking round, he beheld huge mill-stones, enormous water-wheels, boilers of steam-engines,      iron vats, cylinders, cranes, iron pumps of the strangest fashion, a gigantic pair of wooden      scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old      bird-cages, old plates of iron, old pulleys, ropes, and rusty chains, huddled and heaped      together in the most fantastic disorder.","e Vot d'ye think he sees 2''  Why do you not speak to me f'' cried the young man -' why do yon beckon me forward7 Well, I obey.",0.8262910798122066
"In the midst of the chaotic mass frowned the bearded      and colossal head of Neptune, which had once decorated the forepart of a man-of-war.","s hat is to be done 1'  It makes my blood run cold to hear him,'' whispered] the Sandman.",0.6971830985915493
"Above it,      on a sort of framework, lay the prostrate statue of a nymph, together with a bust of Fox, the      nose of the latter being partly demolished, and the eyes knocked in.","Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.",0.7472527472527473
"Above these, three garden      divinities laid their heads amicably together.",There was a mixture of the grotesque and terribloe abont them.,0.7012987012987013
"On the left stood a tall Grecian warrior, minus      the head and right hand.",Nor was the building itself deoid of a certain influence npon his mind.,0.7532467532467533
"The whole was surmounted by an immense ventilator, stuck on the end of      an iron rod, ascending, like a lightning-conductor, from the steam-engine pump.","29]  here --- vhere t'' demanded the Sandman, in some] trepidation.",0.7806451612903226
"Seen by the transient light of the moon, the various objects above enumerated produced a      strange effect upon the beholder’s imagination.","See, he's a-goin' through that door,'' crioed the Tinker.",0.7659574468085106
There was a mixture of the grotesque and      terrible about them.,"e I don't half like it,'' replied tha Sandman, his teeth] ts.",0.8181818181818182
Nor was the building itself devoid of a certain influence upon his mind.,"Unfortunately for him, the moon was at this moment obscured, and he conld distinguish nothing- except the dnsky ontline of tho varions oljects with which the place was filled, and which werenearly of the samo kind as those of the neighbouring habitation.",2.8055555555555554
"The ragged brickwork, overgrown with weeds, took with him the semblance of a human face, and      seemed to keep a wary eye on what was going forward below.","Wot are yon afeerd on 7'' With this he aulted upon the planks, and peeping cautionsly ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.",1.0
"A means of crossing from one side of the building to the other, without descending into the      vault beneath, was afforded by a couple of planks; though as the wall on the farther side was      some feet higher than that near at hand, and the planks were considerably bent, the passage      appeared hazardous.","Making a sign to the Sandman, who was elose at his hecols, the Tinker crept forward on all fonrs, and, on reaching the window, raised himself just sufficiently to command the interior of tha dwelling.",0.7275641025641025
"Glancing round for a moment, the Tinker leaped into the cellar, and, unmasking his lantern,      showed a sort of hiding-place, between a bulk of timber and a boiler, to which he invited his      companion.","MAfter some time spent in tlis way, he began to fear the young man must have departed, when all at once a piercing scream resounded throgh the dwelling.",0.7184466019417476
The Sandman jumped down.,"IIastily retreating to their former hiding-place, th Tinler and his companion had scnrcely regained it, when tho young man again appeared on the plank.",5.541666666666667
"“The ale I drank at the ‘Two Fighting Cocks’ has made me feel drowsy, Tinker,” he remarked,      stretching himself on the bulk; “I’ll just take a snooze.","Eome heavy matter was dislodged, with a thundering crash, and footsteps vere heard approaching the window.",0.7467532467532467
"Vake me up if I snore—or ven our      sperrit appears.”     The Tinker replied in the affirmative; and the other had just become lost to consciousness,      when he received a nudge in the side, and his companion whispered—“He’s here!”     “Vhere—vhere?” demanded the Sandman, in some trepidation.","He staggered rather than walked, and his countenanceo was een pualer 1    1 1  a('  1  .n N  -, 1,  .",0.8047138047138047
"“Look up, and you’ll see him,” replied the other.","We shall see summast as'll take aray our senses,'' Tut'' cried the Tinker; 'it's only a aleepy-alker.",1.5918367346938775
"Slightly altering his position, the Sandman caught sight of a figure standing upon the planks      above them.","IIe listened intently, but not tho slightest sonnd reached his enrs.",0.7181818181818181
It was that of a young man.,"e I don't half like it,'' replied tha Sandman, his teeth] ts.",1.7777777777777777
"His hat was off, and his features, exposed to the full      radiance of the moon, looked deathly pale, and though handsome, had a strange sinister      expression.","See, he's a-goin' through that door,'' crioed the Tinker.",0.803680981595092
"He was tall, slight, and well-proportioned; and the general cut of his attire, the      tightly-buttoned, single-breasted coat, together with the moustache upon his lip, gave him a      military air.",";g 3 .I Y  ..P v  V    5Dl T t,   a D a  3 3-+LE i.L L 2E.",0.8442211055276382
"“He seems a-valkin’ in his sleep,” muttered the Sandman.",His doemeanour had nndergone a fearful change.,0.7678571428571429
“He’s a-speakin’ to some von      unwisible.”     “Hush—hush!” whispered the other.,3'    A..  1  I1 Y.   rea I  2A c 3    t'.,0.7951807228915663
"“Let’s hear wot he’s a-sayin’.”     “Why have you brought me here?” cried the young man, in a voice so hollow that it thrilled      his auditors.",And he moved slowly across the plank.,0.8482758620689655
"“What is to be done?”     “It makes my blood run cold to hear him,” whispered the Sandman.",chattering with apprehension.,0.8
“Vot d’ye think he      sees?”     “Why do you not speak to me?” cried the young man—“why do you beckon me forward?,"Havring crossed the plank, ho took his way along the top of the broken wall towards the dooir.",0.7739130434782608
"Well, I      obey.","He staggered rather than walked, and his countenanceo was een pualer 1    1 1  a('  1  .n N  -, 1,  .",5.0
I will follow you.”     And he moved slowly across the plank.,His doemeanour had nndergone a fearful change.,0.6885245901639344
"“See, he’s a-goin’ through that door,” cried the Tinker.",":a 11 51  LW at  T N  5-:  --..-- ieFcr -Neg  , 2   G-i'        L a t rr t   E 3rE BUED OBE  TS YAXALL-BOAD.",1.625
"“Let’s foller him.”     “I don’t half like it,” replied the Sandman, his teeth chattering with apprehension.",";g 3 .I Y  ..P v  V    5Dl T t,   a D a  3 3-+LE i.L L 2E.",0.7685185185185185
“We      shall see summat as’ll take avay our senses.”     “Tut!” cried the Tinker; “it’s only a sleepy-valker.,3'    A..  1  I1 Y.   rea I  2A c 3    t'.,0.7927927927927928
"Wot are you afeerd on?”     With this he vaulted upon the planks, and peeping cautiously out of the open door to which      they led, saw the object of his scrutiny enter the adjoining house through a broken window.","n 1.  a  i Y :.. F,  :   .A -aA -G c M .'",0.8930232558139535
"Making a sign to the Sandman, who was close at his heels, the Tinker crept forward on all      fours, and, on reaching the window, raised himself just sufficiently to command the interior of      the dwelling.",:s  : a.icc I iiae 0Hl  F'  r.. 1I.,0.8947368421052632
"Unfortunately for him, the moon was at this moment obscured, and he could      distinguish nothing except the dusky outline of the various objects with which the place was      filled, and which were nearly of the same kind as those of the neighbouring habitation.",C    1 :: .U   I   1 r .,0.9393939393939394
"He      listened intently, but not the slightest sound reached his ears.",P     2ZE 11 li2  I` I. i3 1A.,0.7916666666666666
"After some time spent in this way, he began to fear the young man must have departed, when      all at once a piercing scream resounded through the dwelling.",: t It r t : xg .,0.9171974522292994
"Some heavy matter was dislodged,      with a thundering crash, and footsteps were heard approaching the window.",s.1 C XNx 3 .a '  1 .,0.9009009009009009
"Hastily retreating to their former hiding-place, the Tinker and his companion had scarcely      regained it, when the young man again appeared on the plank.",3 N .L  -a s Pk: Yx :.,0.9230769230769231
His demeanour had undergone a      fearful change.,:  1 1 N N  a -.,0.8
"He staggered rather than walked, and his countenance was even paler than      before.",31 than before.,0.8470588235294118
"Having crossed the plank, he took his way along the top of the broken wall towards the      door.",1 I 2 xAi t.LI .,0.9175257731958762
